       * c:\users\admin\esim-workspace\parity_checker\parity_checker.cir
       Transient Analysis  Sat May 15 21:33:15  2021
--------------------------------------------------------------------------------
Index   time            net-_r1-pad1_   net-_r1-pad2_   net-_r2-pad2_   
--------------------------------------------------------------------------------
0	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	
1	1.000000e-014	0.000000e+000	5.000000e-002	0.000000e+000	
2	2.000000e-014	0.000000e+000	1.000000e-001	0.000000e+000	
3	4.000000e-014	0.000000e+000	2.000000e-001	0.000000e+000	
4	8.000000e-014	0.000000e+000	4.000000e-001	0.000000e+000	
5	1.600000e-013	0.000000e+000	8.000000e-001	0.000000e+000	
6	3.200000e-013	0.000000e+000	1.600000e+000	0.000000e+000	
7	6.400000e-013	0.000000e+000	3.200000e+000	0.000000e+000	
8	1.000000e-012	-8.88178e-016	5.000000e+000	0.000000e+000	
9	1.064000e-012	-8.88178e-016	5.000000e+000	0.000000e+000	
10	1.192000e-012	-8.88178e-016	5.000000e+000	0.000000e+000	
11	1.448000e-012	-8.88178e-016	5.000000e+000	0.000000e+000	
12	1.960000e-012	-8.88178e-016	5.000000e+000	0.000000e+000	
13	2.984000e-012	-8.88178e-016	5.000000e+000	0.000000e+000	
14	5.032000e-012	-8.88178e-016	5.000000e+000	0.000000e+000	
15	9.128000e-012	-8.88178e-016	5.000000e+000	0.000000e+000	
16	1.732000e-011	-8.88178e-016	5.000000e+000	0.000000e+000	
17	3.370400e-011	-8.88178e-016	5.000000e+000	0.000000e+000	
18	6.647200e-011	-8.88178e-016	5.000000e+000	0.000000e+000	
19	1.320080e-010	-8.88178e-016	5.000000e+000	0.000000e+000	
20	2.630800e-010	-8.88178e-016	5.000000e+000	0.000000e+000	
21	5.252240e-010	-8.88178e-016	5.000000e+000	0.000000e+000	
22	1.049512e-009	-8.88178e-016	5.000000e+000	0.000000e+000	
23	2.049512e-009	-8.88178e-016	5.000000e+000	0.000000e+000	
24	3.049512e-009	-8.88178e-016	5.000000e+000	0.000000e+000	
25	4.049512e-009	-8.88178e-016	5.000000e+000	0.000000e+000	
26	5.001000e-009	-8.88178e-016	5.000000e+000	0.000000e+000	
27	5.001100e-009	-8.88178e-016	4.500000e+000	0.000000e+000	
28	5.001300e-009	-4.44089e-016	3.500000e+000	0.000000e+000	
29	5.001700e-009	-2.22045e-016	1.500000e+000	0.000000e+000	
30	5.002000e-009	0.000000e+000	0.000000e+000	0.000000e+000	
31	5.002080e-009	0.000000e+000	0.000000e+000	0.000000e+000	
32	5.002240e-009	0.000000e+000	0.000000e+000	0.000000e+000	
33	5.002560e-009	0.000000e+000	0.000000e+000	0.000000e+000	
34	5.003200e-009	0.000000e+000	0.000000e+000	0.000000e+000	
35	5.004480e-009	0.000000e+000	0.000000e+000	0.000000e+000	
36	5.007040e-009	0.000000e+000	0.000000e+000	0.000000e+000	
37	5.012160e-009	0.000000e+000	0.000000e+000	0.000000e+000	
38	5.022400e-009	0.000000e+000	0.000000e+000	0.000000e+000	
39	5.042880e-009	0.000000e+000	0.000000e+000	0.000000e+000	
40	5.083840e-009	0.000000e+000	0.000000e+000	0.000000e+000	
41	5.165760e-009	0.000000e+000	0.000000e+000	0.000000e+000	
42	5.329600e-009	0.000000e+000	0.000000e+000	0.000000e+000	
43	5.657280e-009	0.000000e+000	0.000000e+000	0.000000e+000	
44	6.312640e-009	0.000000e+000	0.000000e+000	0.000000e+000	
45	7.312640e-009	0.000000e+000	0.000000e+000	0.000000e+000	
46	8.312640e-009	0.000000e+000	0.000000e+000	0.000000e+000	
47	9.312640e-009	0.000000e+000	0.000000e+000	0.000000e+000	
48	1.000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	
49	1.000010e-008	0.000000e+000	5.000000e-001	0.000000e+000	
50	1.000030e-008	0.000000e+000	1.500000e+000	0.000000e+000	
51	1.000070e-008	-4.44089e-016	3.500000e+000	0.000000e+000	
52	1.000100e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
53	1.000108e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
54	1.000124e-008	-8.88178e-016	5.000000e+000	0.000000e+000	

Index   time            net-_r1-pad1_   net-_r1-pad2_   net-_r2-pad2_   
--------------------------------------------------------------------------------
55	1.000156e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
56	1.000220e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
57	1.000348e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
58	1.000604e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
59	1.001116e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
60	1.002140e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
61	1.004188e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
62	1.008284e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
63	1.016476e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
64	1.032860e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
65	1.065628e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
66	1.131164e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
67	1.231164e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
68	1.331164e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
69	1.431164e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
70	1.500100e-008	-8.88178e-016	5.000000e+000	0.000000e+000	
71	1.500110e-008	0.000000e+000	4.500000e+000	0.000000e+000	
72	1.500130e-008	0.000000e+000	3.500000e+000	0.000000e+000	
73	1.500170e-008	0.000000e+000	1.500000e+000	0.000000e+000	
74	1.500200e-008	0.000000e+000	0.000000e+000	0.000000e+000	
75	1.500208e-008	0.000000e+000	0.000000e+000	0.000000e+000	
76	1.500224e-008	0.000000e+000	0.000000e+000	0.000000e+000	
77	1.500256e-008	0.000000e+000	0.000000e+000	0.000000e+000	
78	1.500320e-008	0.000000e+000	0.000000e+000	0.000000e+000	
79	1.500448e-008	0.000000e+000	0.000000e+000	0.000000e+000	
80	1.500704e-008	0.000000e+000	0.000000e+000	0.000000e+000	
81	1.501216e-008	0.000000e+000	0.000000e+000	0.000000e+000	
82	1.502240e-008	0.000000e+000	0.000000e+000	0.000000e+000	
83	1.504288e-008	0.000000e+000	0.000000e+000	0.000000e+000	
